timestamp,namespace,pod,container,cpu_util,mem_util,net_in,net_out,disk_read,disk_write,mem_rss,mem_cache
2026-03-10T16:41:42.942095+00:00,kube-flannel,kube-flannel-ds-dl8kh,kube-flannel,0.02984777875581474,53571584.0,9110.148450871495,134294.25801478978,0.0,0.0,40341504.0,13799424.0
2026-03-10T16:41:42.942095+00:00,kube-system,cadvisor-b8456,cadvisor,0.27412453336347486,356200448.0,1264.6653403063965,80070.34784999119,0.0,0.0,261345280.0,0.0
2026-03-10T16:41:42.942095+00:00,kube-system,kube-proxy-glzhb,kube-proxy,0.001006966154594964,54951936.0,9114.338785611315,134493.4831653922,0.0,0.0,44900352.0,14671872.0
2026-03-10T16:41:42.942095+00:00,monitoring,kube-state-metrics-79d59f7d7d-bclm5,kube-state-metrics,0.003592062645803842,70557696.0,3699.7886408196628,42799.13692580649,0.0,0.0,54804480.0,18825216.0
2026-03-10T16:41:52.180361+00:00,default,chcekone-8464c69d8f-mnr5t,nginx,0.0,10309632.0,0.0,0.0,0.0,0.0,8294400.0,61440.0
2026-03-10T16:41:52.180361+00:00,default,chcekone-8464c69d8f-zgw7w,nginx,0.0,10211328.0,0.0,0.0,0.0,0.0,8257536.0,61440.0
2026-03-10T16:41:52.180361+00:00,kube-flannel,kube-flannel-ds-dl8kh,kube-flannel,0.029847778755814746,53571584.0,9110.148450871497,134294.25801478978,0.0,0.0,40341504.0,13799424.0
2026-03-10T16:41:52.180361+00:00,kube-system,cadvisor-b8456,cadvisor,0.27412453336347486,356200448.0,1279.0445138396208,80983.51594727192,0.0,0.0,237998080.0,0.0
2026-03-10T16:41:52.180361+00:00,kube-system,kube-proxy-glzhb,kube-proxy,0.001006966154594964,54951936.0,9114.338785611315,134228.36294950717,0.0,0.0,44900352.0,14671872.0
2026-03-10T16:41:52.180361+00:00,monitoring,kube-state-metrics-79d59f7d7d-bclm5,kube-state-metrics,0.003592062645803842,70557696.0,3703.6004684759255,42822.623788781624,0.0,0.0,54804480.0,18825216.0
2026-03-10T16:42:01.381140+00:00,default,chcekone-8464c69d8f-mnr5t,nginx,0.0,10309632.0,0.0,0.0,0.0,0.0,8294400.0,61440.0
2026-03-10T16:42:01.381140+00:00,default,chcekone-8464c69d8f-zgw7w,nginx,0.0,10211328.0,0.0,0.0,0.0,0.0,8257536.0,61440.0
2026-03-10T16:42:01.381140+00:00,kube-flannel,kube-flannel-ds-dl8kh,kube-flannel,0.029783583666924532,53563392.0,9066.654461586375,133704.1526706869,0.0,0.0,40341504.0,13799424.0
2026-03-10T16:42:01.381140+00:00,kube-system,cadvisor-b8456,cadvisor,0.27292121588728563,352284672.0,1305.3232822534424,82689.52590335165,0.0,0.0,256626688.0,0.0
2026-03-10T16:42:01.381140+00:00,kube-system,kube-proxy-glzhb,kube-proxy,0.0009375657406365252,54951936.0,9082.595726668176,133885.2080277007,0.0,0.0,44900352.0,14671872.0
2026-03-10T16:42:01.381140+00:00,monitoring,kube-state-metrics-79d59f7d7d-bclm5,kube-state-metrics,0.0035575927639866774,70569984.0,3685.99438862173,42985.02874499099,0.0,0.0,54804480.0,18825216.0
2026-03-10T16:42:10.562021+00:00,default,chcekone-8464c69d8f-mnr5t,nginx,0.0,10309632.0,0.0,0.0,0.0,0.0,8294400.0,61440.0
2026-03-10T16:42:10.562021+00:00,default,chcekone-8464c69d8f-zgw7w,nginx,0.0,10211328.0,0.0,0.0,0.0,0.0,8257536.0,61440.0
2026-03-10T16:42:10.562021+00:00,kube-flannel,kube-flannel-ds-dl8kh,kube-flannel,0.029525064104743697,53559296.0,9115.364318493175,134201.7035051161,0.0,0.0,40341504.0,13799424.0
2026-03-10T16:42:10.562021+00:00,kube-system,cadvisor-b8456,cadvisor,0.2734579655677668,360599552.0,1295.8680263731935,82097.94891215386,0.0,0.0,261857280.0,0.0
2026-03-10T16:42:10.562021+00:00,kube-system,kube-proxy-glzhb,kube-proxy,0.0009880264421304485,54943744.0,9112.65657168465,134141.16548169512,0.0,0.0,44900352.0,14671872.0
2026-03-10T16:42:10.562021+00:00,monitoring,kube-state-metrics-79d59f7d7d-bclm5,kube-state-metrics,0.0035419609997493313,70561792.0,3691.889249328114,42805.22608731581,0.0,0.0,54804480.0,18825216.0
2026-03-10T16:42:19.810264+00:00,default,chcekone-8464c69d8f-mnr5t,nginx,0.0,10309632.0,0.0,0.0,0.0,0.0,8294400.0,61440.0
